214	799	54
215	798	60
216	787	67
217	798	60
218	799	54
219	787	67
220	787	67
221	798	60
222	798	60
223	799	54
224	798	60
225	799	54
226	799	54
227	799	54
228	799	54
229	799	54
230	787	67
231	799	54
232	798	60
233	799	54
234	799	54
235	799	54
236	799	54
237	799	54
238	799	54
239	799	54
240	796	60
241	798	60
242	799	54
243	799	54
244	799	54
245	799	54
246	787	67
247	799	54
248	796	60
249	798	60
250	799	54
251	798	60
252	798	60
253	798	60
254	799	54
255	796	60
256	796	60
257	799	54
258	799	54
259	799	54
260	799	54
261	799	54
262	796	60
263	799	54
264	799	54
265	799	54
266	799	54
267	787	67
268	796	60
269	799	54
270	803	54
271	799	54
272	799	54
273	787	67
274	799	54
275	787	67
276	796	60
277	799	54
278	796	60
279	796	60
280	799	54
281	799	54
282	799	54
283	803	54
284	799	54
285	796	60
286	799	54
287	799	54
288	796	60
289	799	54
290	799	54
291	799	54
292	799	54
293	799	54
294	803	54
295	796	60
296	787	67
297	799	54
298	796	60
299	799	48
300	796	60
301	796	60
302	796	60
303	799	54
304	799	54
305	799	54
306	796	60
307	796	60
308	799	54
309	799	54
310	799	54
311	799	54
312	799	54
313	799	54
314	799	54
315	787	67
316	799	54
317	799	54
318	796	60
319	799	54
320	799	54
321	796	60
322	799	54
323	799	54
324	799	54
325	799	54
326	787	67
327	803	54
328	799	54
329	799	54
330	799	54
331	796	60
332	803	54
333	799	54
334	799	54
335	799	54
336	799	54
337	803	54
338	796	60
339	796	60
340	796	60
341	799	54
342	799	54
343	799	54
344	796	60
345	796	60
346	799	54
347	803	54
348	799	54
349	796	60
350	799	54
351	799	54
352	799	54
353	787	67
354	787	67
355	796	60
356	799	54
357	796	60
358	796	60
359	796	60
360	799	54
361	796	60
362	796	60
363	796	60
364	796	60
365	799	54
366	796	60
367	799	54
368	799	54
369	787	67
370	799	54
371	796	60
372	796	60
373	796	60
374	799	54
375	796	60
376	799	54
377	787	67
378	799	54
379	796	60
380	799	54
381	799	54
382	799	54
383	799	54
384	796	60
385	799	54
386	799	54
387	796	60
388	799	54
389	799	54
390	796	60
391	799	54
392	796	60
393	796	60
394	799	54
395	796	60
396	799	54
397	799	54
398	796	60
399	796	54
400	799	54
401	787	67
402	796	60
403	799	54
404	799	54
405	787	67
406	787	67
407	799	54
408	799	54
409	799	54
410	796	60
411	796	60
412	796	60
413	796	60
414	799	54
415	799	54
416	803	54
417	796	60
418	799	54
419	799	54
420	799	54
421	799	54
422	803	54
423	799	54
424	799	54
425	799	54
426	796	60
427	803	54
428	799	54
429	787	67
430	799	54
431	796	60
432	796	60
433	787	67
434	799	54
435	799	54
436	796	60
437	796	60
438	796	60
439	799	54
440	799	54
441	799	54
442	799	54
443	796	60
444	799	54
445	803	54
446	799	54
447	799	54
448	799	54
449	796	60
450	796	60
451	796	60
452	799	54
453	799	54
454	785	67
455	799	54
456	799	54
457	799	54
458	799	54
459	799	54
460	796	60
461	803	54
462	799	54
463	799	54
464	799	54
465	785	67
466	796	60
467	799	54
468	785	67
469	799	54
470	799	54
471	799	54
472	799	54
473	796	60
474	796	60
475	796	60
476	799	54
477	796	60
478	796	60
479	799	54
480	799	54
481	796	60
482	799	54
483	799	54
484	796	60
485	799	54
486	796	60
487	799	54
488	799	54
489	796	60
490	796	60
491	796	60
492	799	54
493	799	54
494	799	54
495	796	60
496	799	54
497	785	67
498	799	54
499	799	48
500	796	60
501	799	54
502	796	60
503	796	60
504	799	54
505	799	54
506	799	54
507	785	67
508	799	54
509	799	54
510	799	54
511	799	54
512	796	60
513	799	54
514	799	54
515	799	54
516	799	54
517	799	54
518	785	67
519	799	54
520	785	67
521	799	54
522	796	60
523	799	54
524	799	54
525	796	60
526	796	60
527	799	54
528	803	54
529	796	60
530	799	54
531	799	54
532	799	54
533	796	60
534	796	60
535	799	54
536	796	60
537	799	54
538	799	54
539	796	60
540	796	60
541	799	54
542	799	54
543	796	60
544	799	54
545	799	54
546	799	54
547	796	60
548	799	54
549	803	54
550	785	67
551	796	60
552	799	54
553	803	54
554	799	54
555	799	54
556	799	54
557	785	67
558	799	54
559	799	54
560	799	54
561	796	60
562	799	54
563	799	54
564	796	60
565	796	60
566	796	60
567	796	60
568	799	54
569	799	54
570	799	54
571	803	54
572	796	60
573	796	60
574	799	54
575	799	54
576	803	54
577	799	54
578	803	54
579	796	60
580	799	54
581	796	60
582	785	67
583	799	54
584	799	54
585	799	54
586	799	54
587	799	54
588	796	60
589	796	60
590	803	54
591	796	60
592	803	54
593	796	60
594	799	54
595	799	54
596	799	54
597	799	54
598	799	54
599	796	54
600	799	56
601	799	54
602	799	54
603	796	60
604	799	54
605	799	54
606	799	54
607	803	54
608	799	54
609	799	54
610	796	60
611	785	67
612	796	60
613	796	60
614	796	60
615	796	60
616	799	54
617	785	67
618	796	60
619	799	54
620	799	54
621	796	60
622	785	67
623	796	60
624	799	54
625	799	54
626	799	54
627	799	54
628	799	54
629	796	60
630	796	60
631	799	54
632	796	60
633	799	54
634	799	54
635	785	67
636	803	54
637	799	54
638	799	54
639	799	54
640	796	60
641	796	60
642	799	54
643	799	54
644	799	54
645	799	54
646	796	60
647	796	60
648	796	60
649	799	54
650	796	60
651	785	67
652	799	54
653	799	54
654	799	54
655	799	54
656	796	60
657	799	54
658	803	54
659	803	54
660	799	54
661	796	60
662	799	54
663	796	60
664	799	54
665	796	60
666	799	54
667	785	67
668	799	54
669	799	54
670	799	54
671	799	54
672	799	54
673	803	54
674	796	60
675	803	56
676	796	60
677	803	54
678	785	67
679	799	54
680	799	54
681	796	60
682	796	60
683	799	54
684	799	54
685	796	60
686	796	60
687	799	54
688	799	54
689	796	60
690	799	54
691	799	54
692	796	60
693	785	67
694	785	67
695	799	54
696	799	54
697	799	54
698	796	60
699	796	54
700	799	54
701	799	54
702	799	54
703	799	54
704	799	54
705	785	67
706	796	60
707	799	54
708	799	54
709	799	54
710	796	60
711	785	67
712	799	54
713	803	54
714	796	60
715	796	60
716	803	54
717	799	54
718	799	54
719	796	60
720	796	60
721	799	54
722	799	54
723	799	54
724	799	54
725	799	54
726	799	54
727	796	60
728	796	60
729	785	67
730	799	54
731	796	60
732	799	54
733	799	54
734	799	54
735	799	54
736	796	60
737	799	54
738	799	54
739	785	67
740	796	60
741	799	54
742	799	54
743	799	54
744	796	60
745	799	54
746	799	54
747	799	54
748	785	67
749	799	54
750	803	54
751	799	54
752	799	54
753	796	60
754	799	54
755	796	60
756	799	54
757	799	54
758	799	54
759	799	54
760	799	54
761	796	60
762	796	60
763	803	54
764	796	60
765	799	54
766	799	54
767	796	60
768	796	60
769	796	60
770	799	54
771	796	60
772	796	60
773	799	54
774	796	60
775	799	54
776	799	54
777	799	54
778	796	60
779	796	60
780	796	60
781	799	54
782	803	54
783	799	54
784	799	54
785	785	67
786	799	54
787	785	67
788	796	60
789	799	54
790	796	60
791	799	54
792	796	60
793	803	54
794	799	54
795	796	60
796	799	54
797	796	60
798	796	60
799	799	48
800	796	60
801	799	54
802	799	54
803	799	54
804	799	54
805	799	54
806	796	60
807	803	54
808	799	54
809	799	54
810	799	54
811	796	60
812	796	60
813	796	60
814	796	60
815	799	54
816	799	54
817	785	67
818	796	60
819	799	54
820	796	60
821	803	54
822	799	54
823	785	67
824	799	54
825	796	60
826	796	60
827	796	60
828	799	54
829	796	60
830	796	60
831	799	54
832	796	60
833	796	60
834	799	54
835	799	54
836	796	60
837	796	60
838	796	60
839	799	54
840	785	67
841	799	54
842	799	54
843	799	54
844	799	54
845	796	60
846	799	54
847	803	54
848	796	60
849	796	60
850	799	54
851	799	54
852	803	54
853	799	54
854	799	54
855	796	60
856	799	54
857	799	54
858	799	54
859	783	67
860	783	67
861	799	54
862	799	54
863	785	67
864	799	54
865	796	60
866	796	60
867	796	60
868	799	54
869	796	60
870	796	60
871	799	54
872	799	54
873	796	60
874	799	54
875	799	54
876	796	60
877	799	54
878	799	54
879	799	54
880	799	54
881	796	60
882	799	54
883	783	67
884	799	54
885	796	60
886	799	54
887	796	60
888	796	60
889	799	54
890	796	60
891	796	60
892	796	60
893	799	54
894	799	54
895	799	54
896	799	54
897	799	54
898	803	54
899	796	54
900	796	60
901	799	54
902	785	67
903	799	54
904	796	60
905	796	60
906	799	54
907	799	54
908	799	54
909	796	60
910	799	54
911	803	54
912	803	54
913	796	60
914	799	54
915	799	54
916	799	54
917	799	54
918	796	60
919	799	54
920	799	54
921	799	54
922	799	54
923	796	60
924	799	54
925	803	54
926	799	54
927	799	54
928	799	54
929	799	54
930	799	54
931	799	54
932	796	60
933	799	54
934	796	60
935	799	54
936	799	54
937	799	54
938	799	54
939	799	54
940	799	54
941	799	54
942	796	60
943	796	60
944	796	60
945	803	54
946	799	54
947	799	54
948	799	54
949	799	54
950	796	60
951	799	54
952	796	60
953	799	54
954	799	54
955	783	67
956	799	54
957	799	54
958	799	54
959	783	67
960	796	60
961	799	54
962	801	54
963	799	54
964	799	54
965	799	54
966	799	54
967	799	54
968	796	60
969	799	54
970	796	60
971	796	60
972	799	54
973	801	54
974	796	60
975	799	54
976	796	60
977	799	54
978	799	54
979	796	60
980	799	54
981	799	54
982	799	54
983	799	54
984	799	54
985	799	54
986	796	60
987	796	60
988	799	54
989	796	60
990	799	54
991	799	54
992	799	54
993	799	54
994	799	54
995	799	54
996	799	54
997	799	54
998	796	60
999	783	60
1000	799	54
1001	796	60
1002	796	60
1003	799	54
1004	799	54
1005	799	54
1006	799	54
1007	799	54
1008	799	54
1009	799	54
1010	799	54
1011	796	60
1012	799	54
1013	796	60
1014	799	54
1015	783	67
1016	799	54
1017	796	60
1018	799	54
1019	783	67
1020	796	60
1021	799	54
1022	796	60
1023	799	54
1024	799	54
1025	799	54
1026	796	60
1027	799	54
1028	799	54
1029	796	60
1030	796	60
1031	799	54
1032	796	60
1033	799	54
1034	799	54
1035	799	54
1036	799	54
1037	796	60
1038	796	60
1039	796	60
1040	799	54
1041	783	67
1042	799	54
1043	799	54
1044	796	60
1045	799	54
1046	799	54
1047	799	54
1048	799	54
1049	799	54
1050	793	60
1051	799	54
1052	799	54
1053	799	54
1054	799	54
1055	799	54
1056	799	54
1057	793	60
1058	799	54
1059	799	54
1060	793	60
1061	799	54
1062	799	54
1063	799	54
1064	796	60
1065	799	54
1066	799	54
1067	799	54
1068	799	54
1069	793	60
1070	799	54
1071	796	60
1072	793	60
1073	793	60
1074	793	60
1075	799	54
1076	799	54
1077	783	67
1078	799	54
1079	796	60
1080	799	54
1081	799	54
1082	799	54
1083	799	54
1084	799	54
1085	799	54
1086	799	54
1087	796	60
1088	799	54
1089	799	54
1090	799	54
1091	799	54
1092	799	54
1093	799	54
1094	799	54
1095	799	54
1096	799	54
1097	799	54
1098	799	54
1099	799	48
1100	783	67
1101	799	54
1102	799	54
1103	799	54
1104	799	54
1105	799	54
1106	799	54
1107	799	54
1108	799	54
1109	793	60
1110	799	54
1111	799	54
1112	793	60
1113	799	54
1114	793	60
1115	793	60
1116	799	54
1117	799	54
1118	799	54
1119	799	54
1120	793	60
1121	799	54
1122	793	60
1123	783	67
1124	799	54
1125	793	60
1126	793	60
1127	793	60
1128	793	60
1129	799	54
1130	793	60
1131	783	67
1132	793	60
1133	793	60
1134	793	60
1135	793	60
1136	793	60
1137	793	60
1138	799	54
1139	793	60
1140	799	54
1141	793	60
1142	783	67
1143	783	67
1144	799	54
1145	799	54
1146	799	54
1147	783	67
1148	793	60
1149	793	60
1150	799	54
1151	799	54
1152	799	54
1153	799	54
1154	799	54
1155	793	60
1156	793	60
1157	799	54
1158	783	67
1159	799	54
1160	799	54
1161	793	60
1162	799	54
1163	799	54
1164	799	54
1165	799	54
1166	783	67
1167	799	54
1168	793	60
1169	793	60
1170	799	54
1171	793	60
1172	799	54
1173	793	60
1174	783	67
1175	799	54
1176	799	54
1177	799	54
1178	799	54
1179	793	60
1180	799	54
1181	793	60
1182	799	54
1183	799	54
1184	793	60
1185	799	54
1186	799	54
1187	799	54
1188	783	67
1189	799	54
1190	793	60
1191	799	54
1192	799	54
1193	799	54
1194	799	54
1195	793	60
1196	799	54
1197	793	60
1198	799	54
1199	799	48
1200	799	54
1201	783	67
1202	793	60
1203	799	54
1204	799	54
1205	793	60
1206	799	54
1207	799	54
1208	799	54
1209	793	60
1210	799	54
1211	783	67
1212	793	60
1213	793	60
1214	799	54
1215	793	60
1216	799	54
1217	799	54
1218	783	67
1219	793	60
1220	793	60
1221	793	60
1222	783	67
1223	799	54
1224	793	60
1225	799	54
1226	799	54
1227	799	54
1228	799	54
1229	799	54
1230	799	54
1231	783	67
1232	783	67
1233	783	67
1234	799	54
1235	799	54
1236	799	54
1237	799	54
1238	799	54
1239	793	60
1240	792	60
1241	799	54
1242	793	60
1243	799	54
1244	793	60
1245	799	54
1246	799	54
1247	799	54
1248	799	54
1249	799	54
1250	799	54
1251	799	54
1252	799	54
1253	793	60
1254	799	54
1255	792	60
1256	799	54
1257	799	54
1258	799	54
1259	793	60
1260	799	54
1261	799	54
1262	783	67
1263	793	60
1264	799	54
1265	799	54
1266	799	54
1267	799	54
1268	799	54
1269	793	60
1270	793	60
1271	793	60
1272	799	54
1273	793	60
1274	799	54
1275	783	67
1276	799	54
1277	799	54
1278	793	60
1279	799	54
1280	799	54
1281	799	54
1282	799	54
1283	792	60
1284	792	60
1285	799	54
1286	783	67
1287	799	54
1288	783	67
1289	792	60
1290	799	54
1291	799	54
1292	799	54
1293	792	60
1294	792	60
1295	792	60
1296	792	60
1297	792	60
1298	799	54
1299	799	48
1300	799	54
1301	792	60
1302	799	54
1303	799	54
1304	799	54
1305	792	60
1306	783	67
1307	799	54
1308	799	54
1309	799	54
1310	799	54
1311	792	60
1312	799	54
1313	799	54
1314	799	54
1315	792	60
1316	799	54
1317	792	60
1318	783	67
1319	799	54
1320	799	54
1321	799	54
1322	799	54
1323	799	54
1324	799	54
1325	792	60
1326	799	54
1327	799	54
1328	799	54
1329	783	67
1330	799	54
1331	799	54
1332	799	54
1333	799	54
1334	799	54
1335	792	60
1336	799	54
1337	799	54
1338	799	54
1339	799	54
1340	792	60
1341	799	54
1342	792	60
1343	792	60
1344	799	54
1345	799	54
1346	783	67
1347	799	54
1348	792	60
1349	792	60
1350	792	60
1351	799	54
1352	792	60
1353	792	60
1354	783	67
1355	799	54
1356	792	60
1357	799	54
1358	799	54
1359	799	54
1360	792	60
1361	783	67
1362	799	54
1363	799	54
1364	792	60
1365	799	54
1366	799	54
1367	799	54
1368	799	54
1369	799	54
1370	799	54
1371	799	54
1372	792	60
1373	792	60
1374	799	54
1375	799	54
1376	799	54
1377	799	54
1378	792	60
1379	799	54
1380	783	67
1381	799	54
1382	799	54
1383	799	54
1384	799	54
1385	792	60
1386	799	54
1387	799	54
1388	799	54
1389	792	60
1390	792	60
1391	799	54
1392	799	54
1393	799	54
1394	799	54
1395	799	54
1396	799	54
1397	799	54
1398	792	60
1399	799	48
1400	792	63
1401	792	60
1402	799	54
1403	799	54
1404	799	54
1405	799	54
1406	799	54
1407	799	54
1408	783	67
1409	792	60
1410	799	54
1411	799	56
1412	799	54
1413	799	54
1414	783	67
1415	799	54
1416	799	54
1417	799	54
1418	792	60
1419	799	54
1420	792	60
1421	792	60
1422	799	54
1423	799	54
1424	799	54
1425	792	60
1426	792	60
1427	799	54
1428	799	54
1429	792	60
1430	799	54
1431	799	54
1432	799	54
1433	798	54
1434	799	54
1435	792	60
1436	792	60
1437	799	54
1438	792	60
1439	792	60
1440	792	60
1441	792	60
1442	792	60
1443	799	54
1444	799	54
1445	799	54
1446	783	67
1447	799	54
1448	799	54
1449	799	54
1450	799	54
1451	798	54
1452	799	54
1453	798	54
1454	792	60
1455	798	54
1456	792	60
1457	783	67
1458	798	51
1459	792	60
1460	792	60
1461	792	60
1462	792	60
1463	798	54
1464	792	60
1465	798	54
1466	798	54
1467	792	60
1468	792	60
1469	792	60
1470	798	54
1471	798	54
1472	783	67
1473	798	54
1474	792	60
1475	798	54
1476	798	54
1477	798	54
1478	799	54
1479	792	60
1480	798	54
1481	798	54
1482	792	60
1483	798	54
1484	798	54
1485	798	54
1486	798	54
1487	792	60
1488	798	54
1489	799	54
1490	783	67
1491	792	60
1492	798	54
1493	792	60
1494	792	60
1495	798	54
1496	798	54
1497	792	60
1498	792	60
1499	792	54
1500	798	54
1501	798	54
1502	798	54
1503	798	54
1504	798	54
1505	798	54
1506	792	60
1507	798	54
1508	792	60
1509	798	54
1510	799	54
1511	798	54
1512	798	54
1513	792	60
1514	798	54
1515	798	54
1516	798	54
1517	798	54
1518	798	54
1519	792	60
1520	792	60
1521	798	54
1522	799	54
1523	798	54
1524	798	54
1525	798	54
1526	798	54
1527	792	60
1528	792	60
1529	798	54
1530	798	54
1531	783	67
1532	798	54
1533	792	60
1534	783	67
1535	798	54
1536	798	54
1537	799	54
1538	798	54
1539	798	54
1540	792	60
1541	798	54
1542	792	60
1543	798	51
1544	792	60
1545	798	54
1546	792	60
1547	798	54
1548	798	54
1549	792	60
1550	798	54
1551	798	54
1552	792	60
1553	792	60
1554	798	54
1555	792	60
1556	798	54
1557	792	60
1558	798	54
1559	798	54
1560	792	60
1561	792	60
1562	792	60
1563	792	60
1564	798	54
1565	792	60
1566	798	54
1567	792	60
1568	792	60
1569	798	54
1570	798	54
1571	798	54
1572	792	60
1573	798	54
1574	792	60
1575	798	54
1576	798	54
1577	798	54
1578	798	54
1579	799	51
1580	792	60
1581	798	54
1582	798	54
1583	792	60
1584	798	54
1585	783	67
1586	798	54
1587	792	60
1588	792	60
1589	798	54
1590	798	54
1591	798	54
1592	792	60
1593	799	54
1594	792	60
1595	783	67
1596	798	54
1597	792	60
1598	799	54
1599	799	48
1600	798	54
1601	798	54
1602	798	54
1603	798	54
1604	792	60
1605	799	54
1606	799	54
1607	798	54
1608	798	54
1609	798	54
1610	792	60
1611	798	54
1612	798	54
1613	798	54
1614	798	54
1615	792	60
1616	798	54
1617	783	67
1618	798	54
1619	792	60
1620	783	67
1621	792	60
1622	798	54
1623	798	54
1624	799	54
1625	792	60
1626	798	51
1627	792	60
1628	798	54
1629	798	54
1630	792	60
1631	798	54
1632	798	54
1633	792	60
1634	792	60
1635	798	54
1636	792	60
1637	798	54
1638	799	51
1639	798	54
1640	798	54
1641	792	60
1642	792	60
1643	798	54
1644	798	54
1645	798	51
1646	792	60
1647	799	51
1648	798	54
1649	799	51
1650	792	60
1651	792	60
1652	783	67
1653	798	54
1654	792	60
1655	792	60
1656	792	60
1657	792	60
1658	792	60
1659	792	60
1660	798	51
1661	798	51
1662	792	60
1663	798	54
1664	798	54
1665	792	60
1666	792	60
1667	798	54
1668	798	51
1669	798	51
1670	798	54
1671	798	54
1672	798	54
1673	798	54
1674	792	60
1675	792	60
1676	792	60
1677	798	54
1678	792	60
1679	792	60
1680	798	54
1681	792	60
1682	798	54
1683	798	54
1684	798	54
1685	798	54
1686	792	60
1687	799	54
1688	792	60
1689	798	54
1690	792	60
1691	792	60
1692	798	54
1693	792	60
1694	792	60
1695	798	51
1696	798	54
1697	792	60
1698	792	60
1699	792	54
1700	798	54
1701	783	67
1702	792	60
1703	798	54
1704	799	54
1705	798	51
1706	798	51
1707	798	51
1708	798	51
1709	792	60
1710	792	60
1711	798	54
1712	798	51
1713	783	67
1714	792	60
1715	798	54
1716	799	54
1717	798	51
1718	798	51
1719	798	54
1720	792	60
1721	798	51
1722	799	54
1723	783	67
1724	792	60
1725	798	51
1726	798	51
1727	792	60
1728	798	51
1729	798	51
1730	792	60
1731	798	51
1732	792	60
1733	798	54
1734	799	51
1735	792	60
1736	798	54
1737	783	67
1738	792	60
1739	792	60
1740	792	60
1741	783	67
1742	792	60
1743	792	60
1744	792	60
1745	792	60
1746	783	67
1747	792	60
1748	798	51
1749	798	54
1750	792	60
1751	792	60
1752	798	54
1753	792	60
1754	783	67
1755	798	54
1756	798	51
1757	799	54
1758	798	51
1759	792	60
1760	798	51
1761	798	51
1762	798	51
1763	792	60
1764	798	51
1765	792	60
1766	783	67
1767	798	54
1768	798	51
1769	798	51
1770	799	54
1771	798	51
1772	798	54
1773	792	60
1774	798	51
1775	798	51
1776	798	51
1777	799	51
1778	798	54
1779	798	54
1780	798	54
1781	792	60
1782	792	60
1783	798	54
1784	798	54
1785	783	67
1786	792	60
1787	792	60
1788	799	51
1789	798	51
1790	798	54
1791	792	60
1792	783	67
1793	792	60
1794	798	54
1795	798	51
1796	799	51
1797	798	51
1798	799	51
1799	798	48
1800	799	51
1801	798	51
1802	798	51
1803	798	51
1804	798	54
1805	798	51
1806	792	60
1807	798	51
1808	792	60
1809	792	60
1810	798	51
1811	792	60
1812	798	51
1813	798	51
1814	799	51
1815	792	60
1816	798	54
1817	798	51
1818	796	51
1819	792	60
1820	798	51
1821	799	51
1822	798	51
1823	798	54
1824	798	51
1825	798	51
1826	792	60
1827	792	60
1828	798	51
1829	798	54
1830	798	51
1831	792	60
1832	798	54
1833	799	54
1834	798	51
1835	798	51
1836	792	60
1837	798	51
1838	798	51
1839	798	51
1840	792	60
1841	783	67
1842	792	60
1843	798	51
1844	798	51
1845	792	60
1846	798	51
1847	798	51
1848	799	51
1849	792	60
1850	792	60
1851	783	67
1852	792	60
1853	796	51
1854	798	51
1855	798	51
1856	796	51
1857	796	51
1858	799	51
1859	796	51
1860	792	60
1861	792	60
1862	783	67
1863	783	67
1864	792	60
1865	798	51
1866	798	51
1867	798	54
1868	798	51
1869	798	51
1870	798	51
1871	783	67
1872	783	67
1873	783	67
1874	792	60
1875	796	51
1876	796	54
1877	796	51
1878	796	51
1879	783	67
1880	792	60
1881	796	51
1882	799	51
1883	783	67
1884	798	51
1885	783	67
1886	798	51
1887	799	54
1888	792	60
1889	798	51
1890	792	60
1891	792	60
1892	792	60
1893	792	60
1894	783	67
1895	796	51
1896	796	51
1897	796	51
1898	796	51
1899	796	48
1900	796	51
1901	792	60
1902	792	60
1903	792	60
1904	798	51
1905	792	60
1906	798	51
1907	792	60
1908	796	51
1909	798	51
1910	796	54
1911	796	54
1912	792	60
1913	792	60
1914	796	51
1915	799	51
1916	792	60
1917	792	60
1918	783	67
1919	792	60
1920	792	60
1921	798	51
1922	796	54
1923	783	67
1924	796	54
1925	792	60
1926	792	60
1927	792	60
1928	796	54
1929	796	51
1930	796	51
1931	796	54
1932	792	60
1933	796	54
1934	799	51
1935	796	51
1936	796	51
1937	783	67
1938	796	51
1939	783	67
1940	792	60
1941	796	54
1942	792	60
1943	796	51
1944	792	60
1945	799	51
1946	796	51
1947	792	60
1948	796	51
1949	792	60
1950	792	60
1951	796	51
1952	792	60
1953	796	51
1954	796	51
1955	796	51
1956	796	51
1957	796	51
1958	783	67
1959	796	51
1960	783	67
1961	796	51
1962	792	60
1963	796	51
1964	796	51
1965	792	60
1966	792	60
1967	796	51
1968	799	51
1969	792	60
1970	796	51
1971	796	51
1972	796	51
1973	799	51
1974	792	60
1975	796	51
1976	796	54
1977	792	60
1978	796	51
1979	792	60
1980	796	51
1981	792	60
1982	796	51
1983	796	51
1984	796	51
1985	796	51
1986	792	60
1987	799	56
1988	792	60
1989	796	51
1990	783	67
1991	792	60
1992	796	51
1993	796	51
1994	792	60
1995	796	54
1996	792	60
1997	792	60
1998	792	60
1999	796	48
2000	796	54
2001	792	60
2002	792	60
2003	796	51
2004	783	67
2005	796	51
2006	792	60
2007	796	51
2008	792	60
2009	796	51
2010	792	60
2011	792	60
2012	796	51
2013	796	51
2014	796	51
2015	796	51
2016	796	51
2017	783	67
2018	783	67
2019	796	51
2020	796	51
2021	796	51
2022	799	51
2023	792	60
2024	796	51
2025	792	60
2026	796	51
2027	796	54
2028	796	51
2029	792	60
2030	792	60
2031	792	60
2032	792	60
2033	796	51
2034	796	54
2035	796	51
2036	796	51
2037	796	51
2038	792	60
2039	799	51
2040	792	60
2041	796	51
2042	796	51
2043	792	60
2044	796	51
2045	796	51
2046	792	60
2047	798	51
2048	792	60
2049	798	51
2050	792	60
2051	796	51
2052	796	51
2053	796	51
2054	796	51
2055	783	67
2056	796	54
2057	796	51
2058	796	51
2059	792	60
2060	796	51
2061	783	67
2062	792	60
2063	792	60
2064	796	51
2065	783	67
2066	792	60
2067	792	60
2068	796	51
2069	792	60
2070	792	60
2071	792	60
2072	792	60
2073	796	54
2074	796	54
2075	799	54
2076	796	50
2077	796	51
2078	796	54
2079	796	51
2080	796	51
2081	783	67
2082	796	51
2083	792	60
2084	792	60
2085	792	60
2086	799	51
2087	796	51
2088	792	60
2089	783	67
2090	796	51
2091	796	51
2092	796	51
2093	796	51
2094	799	51
2095	796	51
2096	796	51
2097	799	51
2098	796	51
2099	796	48
2100	796	51
2101	796	51
2102	796	51
2103	799	54
2104	796	54
2105	792	60
2106	796	51
2107	796	51
2108	796	51
2109	796	51
2110	792	60
2111	792	60
2112	792	60
2113	796	51
2114	792	60
2115	792	60
2116	792	60
2117	792	60
2118	783	67
2119	796	51
2120	799	51
2121	796	51
2122	796	51
2123	796	51
2124	796	54
2125	792	60
2126	792	60
2127	783	67
2128	796	51
2129	799	51
2130	792	60
2131	796	51
2132	783	67
2133	792	60
2134	792	60
2135	792	60
2136	792	60
2137	796	51
2138	796	51
2139	799	51
2140	796	51
2141	792	60
